Capability,Task,BusinessRule,SLA,SupportLevel,CustomizationEffort,System,Comments,Vendor,C:\Users\ksmart\workspace64bit\SEMOSS\db\VendorSelection\BusinessRule.prop
Physical_Therapy,"Prevent_injury,_impairment,_functional_limitation,_and_disability_and_optimize_human_performance",All_resources_(personnel_and_equipment)_must_be_delivered_to_the_incident_in_a_timely_manner.,,Supports with configuration,48,Procyon 15X,,Procyon,
Physical_Therapy,"Prevent_injury,_impairment,_functional_limitation,_and_disability_and_optimize_human_performance",Appropriate_advances_are_incorporated_MHS_wide_within_3_months_of_validation_of_standard_of_care,,Supports with configuration,48,Procyon 15X,,Procyon,
Physical_Therapy,"Prevent_injury,_impairment,_functional_limitation,_and_disability_and_optimize_human_performance",Assessment_and_decision_must_be_made_in_a_timely_manner.,,Supports with configuration,48,Procyon 15X,,Procyon,
Physical_Therapy,"Prevent_injury,_impairment,_functional_limitation,_and_disability_and_optimize_human_performance",Assessment_must_be_completed_within_established_timeframes_99%_of_the_time,,Supports with configuration,48,Procyon 15X,,Procyon,
Physical_Therapy,"Prevent_injury,_impairment,_functional_limitation,_and_disability_and_optimize_human_performance",Assessments_will_be_completed_and_documented_within_3_business_days_of_acceptance_to_CM,Assessments_will_be_completed_and_documented_within_3_business_days,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,"Prevent_injury,_impairment,_functional_limitation,_and_disability_and_optimize_human_performance",Available_resources_offered_and_explained_to_patient-family.,,Supports with configuration,48,Procyon 15X,,Procyon,
Physical_Therapy,"Prevent_injury,_impairment,_functional_limitation,_and_disability_and_optimize_human_performance",Burn_care_shall_be_available_within_the_standard_for_all_trauma_care:_burns_requiring_specialized_care_shall_be_available_within_24-72_hrs_of_injury,,Supports with configuration,48,Procyon 15X,,Procyon,
Physical_Therapy,"Prevent_injury,_impairment,_functional_limitation,_and_disability_and_optimize_human_performance",Care_received_within_24_hours.,,Supports with configuration,48,Procyon 15X,,Procyon,
Physical_Therapy,"Prevent_injury,_impairment,_functional_limitation,_and_disability_and_optimize_human_performance",Case_File_is_transferred_to_PEB_within_prescribed_timeframes_in_at_least_80%_of_cases,,Supports with configuration,48,Procyon 15X,,Procyon,
Physical_Therapy,"Prevent_injury,_impairment,_functional_limitation,_and_disability_and_optimize_human_performance",Case_Files_are_processed_and_submitted_within_prescribed_timeframes_95%_of_cases,,Supports with configuration,48,Procyon 15X,,Procyon,
Physical_Therapy,"Prevent_injury,_impairment,_functional_limitation,_and_disability_and_optimize_human_performance",Clinical_and_administrative_counseling_provided_by_the_right_agency_when_needed_and_appropriate_within_the_process_100%_cases,,Supports with configuration,48,Procyon 15X,,Procyon,
Physical_Therapy,"Prevent_injury,_impairment,_functional_limitation,_and_disability_and_optimize_human_performance",Data_is_provided_in_a_timely_manner_to_MTF_and_service_leadership_95%_of_the_time,,Supports with configuration,48,Procyon 15X,,Procyon,
Physical_Therapy,"Prevent_injury,_impairment,_functional_limitation,_and_disability_and_optimize_human_performance",Data_shall_be_analyzed_in_a_timeframe_that_will_allow_for_appropriate_interventions_95%_of_the_time,,Supports with configuration,48,Procyon 15X,,Procyon,
Physical_Therapy,"Prevent_injury,_impairment,_functional_limitation,_and_disability_and_optimize_human_performance","Demographic_information_will_be_collected_and_updated_on_both_active_duty,_retirees,_and_their_dependents_who_use_military_health_services.",,Supports with configuration,48,Procyon 15X,,Procyon,
Physical_Therapy,"Prevent_injury,_impairment,_functional_limitation,_and_disability_and_optimize_human_performance",Documentation_reflects_timely_follow_up_with_patient-family.,,Supports with configuration,48,Procyon 15X,,Procyon,
Physical_Therapy,"Prevent_injury,_impairment,_functional_limitation,_and_disability_and_optimize_human_performance",Guidance_ensures_the_member_is_able_to_request_reviews_or_provide_rebuttals_at_the_proper_time_and_complies_with_prescribed_timeframes_so_it_does_not_reduce_efficiency_of_case_processing,,Supports with configuration,48,Procyon 15X,,Procyon,
Physical_Therapy,"Prevent_injury,_impairment,_functional_limitation,_and_disability_and_optimize_human_performance",Identify_potential_clients_within_established_practice_standards,,Supports with configuration,48,Procyon 15X,,Procyon,
Physical_Therapy,"Prevent_injury,_impairment,_functional_limitation,_and_disability_and_optimize_human_performance",Improvements_will_be_integrated_across_the_system_100%_of_the_time_within_12_months.,,Supports with configuration,48,Procyon 15X,,Procyon,
Physical_Therapy,"Prevent_injury,_impairment,_functional_limitation,_and_disability_and_optimize_human_performance","In_95%_of_cases,_the_tools-programs_will_be_deployed_when_needed_most",,Supports with configuration,48,Procyon 15X,,Procyon,
Physical_Therapy,"Prevent_injury,_impairment,_functional_limitation,_and_disability_and_optimize_human_performance",Information_is_provided_within_the_desired_period_99%_of_time,,Supports with configuration,48,Procyon 15X,,Procyon,
Physical_Therapy,"Prevent_injury,_impairment,_functional_limitation,_and_disability_and_optimize_human_performance",Injury_prevention_and_human_performance_optimization_training_IAW_guidelines_provided_in_the_PT_in_the_BCT_Manual.,,Supports with configuration,48,Procyon 15X,,Procyon,
Physical_Therapy,"Prevent_injury,_impairment,_functional_limitation,_and_disability_and_optimize_human_performance",MEBRs_are_completed_within_prescribed_timeframes_95%_of_cases,,Supports with configuration,48,Procyon 15X,,Procyon,
Physical_Therapy,"Prevent_injury,_impairment,_functional_limitation,_and_disability_and_optimize_human_performance","Medication_order_processed,_packaged_and_distributed_to_the_end_user_in_a_time_frame_established_by_the_facility_and_dependent_on_product_availability",,Supports with configuration,48,Procyon 15X,,Procyon,
Physical_Therapy,"Prevent_injury,_impairment,_functional_limitation,_and_disability_and_optimize_human_performance",Monitoring_of_patient_status_and_provision_of_appropriate_care_will_occur_in_a_timely_fashion_99%_of_time,,Supports with configuration,48,Procyon 15X,,Procyon,
Physical_Therapy,"Prevent_injury,_impairment,_functional_limitation,_and_disability_and_optimize_human_performance",Monthly-quarterly_data_review,,Supports with configuration,48,Procyon 15X,,Procyon,
Physical_Therapy,"Prevent_injury,_impairment,_functional_limitation,_and_disability_and_optimize_human_performance","Ongoing_collaboration_with_other_health_professionals_in_the_DoD,_Department_of_Veteran_Affairs,_and_unit_Commanders_to_meet_the_needs_of_service_members-patients_and_Families.",,Supports with configuration,48,Procyon 15X,,Procyon,
Physical_Therapy,"Prevent_injury,_impairment,_functional_limitation,_and_disability_and_optimize_human_performance",Order_and_receive_the_product_in_the_shortest_time_possible._Maximize_just_in_time_inventory.,,Supports with configuration,48,Procyon 15X,,Procyon,
Physical_Therapy,"Prevent_injury,_impairment,_functional_limitation,_and_disability_and_optimize_human_performance",Patient_ready_for_surgery_on_time,,Supports with configuration,48,Procyon 15X,,Procyon,
Physical_Therapy,"Prevent_injury,_impairment,_functional_limitation,_and_disability_and_optimize_human_performance",Patient_ready_for_surgery_on_time.,,Supports with configuration,48,Procyon 15X,,Procyon,
Physical_Therapy,"Prevent_injury,_impairment,_functional_limitation,_and_disability_and_optimize_human_performance",Patient_will_be_moved_in_a_time_frame_so_as_to_not_incur_degradation_in_health_99%_of_time,,Supports with configuration,48,Procyon 15X,,Procyon,
Physical_Therapy,"Prevent_injury,_impairment,_functional_limitation,_and_disability_and_optimize_human_performance",Program_outcomes_are_reviewed_on_a_predetermined_schedule,,Supports with configuration,48,Procyon 15X,,Procyon,
Physical_Therapy,"Prevent_injury,_impairment,_functional_limitation,_and_disability_and_optimize_human_performance","Referrals_and_reviews_are_made_as_early_as_possible_to__decrease_sequelae,_decrease_cost_and_improve_patient_satisfaction",,Supports with configuration,48,Procyon 15X,,Procyon,
Physical_Therapy,"Prevent_injury,_impairment,_functional_limitation,_and_disability_and_optimize_human_performance",Referrals_are_made_as_early_as_possible_to_have_the_desired_effect_90%_of_time,,Supports with configuration,48,Procyon 15X,,Procyon,
Physical_Therapy,"Prevent_injury,_impairment,_functional_limitation,_and_disability_and_optimize_human_performance","Relevant_risk_behavior_data_from_periodic_health_assessments_(PHAs)_and_environmental_exposures_identified_by_environmental_risk_evaluations_will_be_available_at_all_levels_within_the_military_health_system,_to_appropriately_and_accurately_plan_and_resource_immunization_programs.",,Supports with configuration,48,Procyon 15X,,Procyon,
Physical_Therapy,"Prevent_injury,_impairment,_functional_limitation,_and_disability_and_optimize_human_performance",Reports_are_provided_in_a_timely_manner_to_MTF_and_service_leadership,,Supports with configuration,48,Procyon 15X,,Procyon,
Physical_Therapy,"Prevent_injury,_impairment,_functional_limitation,_and_disability_and_optimize_human_performance",Severely_ill_or_injured_service_members_undergoing_evaluation_by_the_DES_must_be_identified_at_the_onset_and_the_appropriate_Physical_Evaluation_Board_(PEB)_Liaison_Officer_(PEBLO)_and-or_counselor_notified_immediately_99%_of_the_time,,Supports with configuration,48,Procyon 15X,,Procyon,
Physical_Therapy,"Prevent_injury,_impairment,_functional_limitation,_and_disability_and_optimize_human_performance",Staffing_and_scheduling_provide_immediate_access_to_care_90%_of_time,,Supports with configuration,48,Procyon 15X,,Procyon,
Physical_Therapy,"Prevent_injury,_impairment,_functional_limitation,_and_disability_and_optimize_human_performance",Staffing_and_scheduling_provide_timely_access_to_care_90%_of_time,,Supports with configuration,48,Procyon 15X,,Procyon,
Physical_Therapy,"Prevent_injury,_impairment,_functional_limitation,_and_disability_and_optimize_human_performance",The_final_product_is_dispensed_to_the_end_user_in_the_shortest_time_possible_as_defined_by_individual_facilities,,Supports with configuration,48,Procyon 15X,,Procyon,
Physical_Therapy,"Prevent_injury,_impairment,_functional_limitation,_and_disability_and_optimize_human_performance",The_plan_must_be_implemented_within_established_timeframes_95%_of_the_time,,Supports with configuration,48,Procyon 15X,,Procyon,
Physical_Therapy,"Prevent_injury,_impairment,_functional_limitation,_and_disability_and_optimize_human_performance",The_results_of_the__investigation_promptly_reported_to_the_PCE_module_of_CCQAS_within_180_days_of_the_occurrence_or_initial_identification.,100%_of_PCE_Events_shall_be_documented_in_the_PCE_Module_of_CCQAS_within_180_days_of_occurrence_or_initial_identification,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,"Prevent_injury,_impairment,_functional_limitation,_and_disability_and_optimize_human_performance","Where_medical_care_is_provided,_it_should_meet_locally_established_standards_of_timeliness",,Supports with configuration,48,Procyon 15X,,Procyon,
Physical_Therapy,Promote_standardized_clinical_practice_models.,Utilization_of_knowledge_management_and_approved_social_networking_platforms_to_distribute_best_practices_and_encourage_collaborative_efforts.,,Supports with configuration,48,Procyon 15X,,Procyon,
Physical_Therapy,Promote_standardized_clinical_practice_models.,"Utilize_variety_of_platforms_and_technology_to_distribute_best_practices,_engage_in_outreach,_and_encourage_collaboration_with_other_hearing_professionals_and_professionals_in_related_disciplines.",,Supports with configuration,48,Procyon 15X,,Procyon,
Physical_Therapy,Promote_standardized_clinical_practice_models.,100_%_of_QI_improvement_initiatives_shall_be_realistic_and_practical_to_collect_and_analyze,,Supports with configuration,48,Procyon 15X,,Procyon,
Physical_Therapy,Promote_standardized_clinical_practice_models.,All_licenses_will_be_verified_as_part_of_application_process,,Supports with configuration,48,Procyon 15X,,Procyon,
Physical_Therapy,Promote_standardized_clinical_practice_models.,Clinical_studies_result_in__improved_quality_and_efficiency_in_outcomes_for_service_members_and_patients.,,Supports with configuration,48,Procyon 15X,,Procyon,
Physical_Therapy,Promote_standardized_clinical_practice_models.,Clinical_studies_resulting_in_improved_quality_and_efficiency_outcomes_for_service_members_and_patients.,,Supports with configuration,48,Procyon 15X,,Procyon,
Physical_Therapy,Promote_standardized_clinical_practice_models.,Identify_driving_rehab_equipment_and_clinician_training_needs,,Supports with configuration,48,Procyon 15X,,Procyon,
Physical_Therapy,Promote_standardized_clinical_practice_models.,In_100%_of_cases_methodology_will_lead_to_a_reasonable_recommendation_to_prevent_future_occurrences,,Supports with configuration,48,Procyon 15X,,Procyon,
Physical_Therapy,Promote_standardized_clinical_practice_models.,Methods_for_monitoring_and_improving_service_will_be_readily_available_and_understandable_to_staff,,Supports with configuration,48,Procyon 15X,,Procyon,
Physical_Therapy,Promote_standardized_clinical_practice_models.,The_MTF_identifies_and_selects_at_least_one_clinical_process_each_year_for_improvement_through_the_application_of_CPGs.,,Supports with configuration,48,Procyon 15X,,Procyon,
